Time,avg(solution_0),avg(solution_1)
489,0.0597748,-0.163509
490,0.0596607,-0.163363
491,0.0595461,-0.163218
492,0.0594309,-0.163073
493,0.0593153,-0.162928
494,0.0591991,-0.162784
495,0.0590823,-0.16264
496,0.058965,-0.162497
497,0.0588472,-0.162354
498,0.0587287,-0.162211
499,0.0586097,-0.162069
500,0.0584901,-0.161926
501,0.0583698,-0.161785
502,0.058249,-0.161644
503,0.0581275,-0.161503
504,0.0580053,-0.161362
505,0.0578825,-0.161222
506,0.057759,-0.161082
507,0.0576348,-0.160942
508,0.05751,-0.160803
509,0.0573843,-0.160664
510,0.057258,-0.160525
511,0.0571309,-0.160387
512,0.0570031,-0.160249
513,0.0568744,-0.160111
514,0.056745,-0.159974
515,0.0566147,-0.159837
516,0.0564837,-0.1597
517,0.0563518,-0.159564
518,0.056219,-0.159428
519,0.0560853,-0.159292
520,0.0559508,-0.159157
521,0.0558154,-0.159021
522,0.055679,-0.158887
523,0.0555418,-0.158752
524,0.0554036,-0.158618
525,0.0552645,-0.158484
526,0.0551245,-0.15835
527,0.0549835,-0.158216
528,0.0548416,-0.158083
529,0.0546988,-0.15795
530,0.0545551,-0.157817
531,0.0544105,-0.157685
532,0.0542651,-0.157553
533,0.0541189,-0.157421
534,0.053972,-0.157289
535,0.0538245,-0.157158
536,0.0536764,-0.157026
537,0.0535279,-0.156895
538,0.053379,-0.156765
539,0.0532301,-0.156634
540,0.0530812,-0.156503
541,0.0529326,-0.156373
542,0.0527846,-0.156243
543,0.0526375,-0.156113
544,0.0524917,-0.155983
545,0.0523477,-0.155853
546,0.0522058,-0.155723
547,0.0520669,-0.155593
548,0.0519315,-0.155463
549,0.0518003,-0.155333
550,0.0516745,-0.155202
551,0.0515548,-0.155072
552,0.0514425,-0.15494
553,0.051339,-0.154809
554,0.0512457,-0.154676
555,0.0511643,-0.154543
556,0.0510967,-0.154409
557,0.0510449,-0.154273
558,0.0510115,-0.154136
559,0.050999,-0.153997
560,0.0510103,-0.153856
561,0.0510488,-0.153712
562,0.051118,-0.153565
563,0.0512219,-0.153414
564,0.051365,-0.153259
565,0.0515519,-0.153098
566,0.0517879,-0.152931
